low,volume,close,high,open,timestamp,PctChange,PctChange_1,PctChange_2,PctChange_3,PctChange_4,PctChange_5
28206.48046875,225003520.0,28281.689453125,28463.345703125,28424.462890625,2023-03-30 15:00:00,-0.5687885058206832,-0.22986842630799975,-0.44865794435356987,-0.134081810337372,0.24423216496167743,0.05870450972649266
28110.23046875,280369152.0,28248.521484375,28298.52734375,28298.52734375,2023-03-30 16:00:00,-0.11727718319294311,-0.5687885058206832,-0.22986842630799975,-0.44865794435356987,-0.134081810337372,0.24423216496167743
27756.0390625,424759296.0,27832.716796875,28267.224609375,28246.87890625,2023-03-30 17:00:00,-1.471952037312796,-0.11727718319294311,-0.5687885058206832,-0.22986842630799975,-0.44865794435356987,-0.134081810337372
27720.16015625,341997568.0,27903.8828125,27920.22265625,27834.51953125,2023-03-30 18:00:00,0.25569194751764446,-1.471952037312796,-0.11727718319294311,-0.5687885058206832,-0.22986842630799975,-0.44865794435356987
27892.00390625,131624960.0,27995.51953125,28043.8203125,27897.86328125,2023-03-30 19:00:00,0.3284013173569855,0.25569194751764446,-1.471952037312796,-0.11727718319294311,-0.5687885058206832,-0.22986842630799975
27911.3828125,188526592.0,28134.119140625,28164.73046875,27968.359375,2023-03-30 20:00:00,0.49507782565094693,0.3284013173569855,0.25569194751764446,-1.471952037312796,-0.11727718319294311,-0.5687885058206832
28023.875,0.0,28102.869140625,28174.384765625,28143.326171875,2023-03-30 21:00:00,-0.1110750965537588,0.49507782565094693,0.3284013173569855,0.25569194751764446,-1.471952037312796,-0.11727718319294311
27823.025390625,0.0,27909.8046875,28132.091796875,28085.689453125,2023-03-30 22:00:00,-0.6869919656918966,-0.1110750965537588,0.49507782565094693,0.3284013173569855,0.25569194751764446,-1.471952037312796
27852.86328125,82505728.0,28027.111328125,28040.224609375,27908.734375,2023-03-30 23:00:00,0.4203062039969785,-0.6869919656918966,-0.1110750965537588,0.49507782565094693,0.3284013173569855,0.25569194751764446
27932.490234375,294637568.0,28265.34765625,28306.740234375,28032.26171875,2023-03-31 00:00:00,0.8500209862367436,0.4203062039969785,-0.6869919656918966,-0.1110750965537588,0.49507782565094693,0.3284013173569855
28128.5,293445632.0,28156.681640625,28355.330078125,28263.376953125,2023-03-31 01:00:00,-0.38444959866245076,0.8500209862367436,0.4203062039969785,-0.6869919656918966,-0.1110750965537588,0.49507782565094693
28092.935546875,0.0,28142.048828125,28206.248046875,28151.294921875,2023-03-31 02:00:00,-0.051969236598137236,-0.38444959866245076,0.8500209862367436,0.4203062039969785,-0.6869919656918966,-0.1110750965537588
28120.6328125,0.0,28183.7421875,28223.271484375,28148.12109375,2023-03-31 03:00:00,0.14815324793742146,-0.051969236598137236,-0.38444959866245076,0.8500209862367436,0.4203062039969785,-0.6869919656918966
28105.474609375,0.0,28189.126953125,28200.19140625,28173.32421875,2023-03-31 04:00:00,0.019105928478824197,0.14815324793742146,-0.051969236598137236,-0.38444959866245076,0.8500209862367436,0.4203062039969785
27987.189453125,0.0,28000.556640625,28208.609375,28185.505859375,2023-03-31 05:00:00,-0.6689469766607892,0.019105928478824197,0.14815324793742146,-0.051969236598137236,-0.38444959866245076,0.8500209862367436
28013.73828125,0.0,28075.0859375,28097.521484375,28025.689453125,2023-03-31 06:00:00,0.26617076878703294,-0.6689469766607892,0.019105928478824197,0.14815324793742146,-0.051969236598137236,-0.38444959866245076
27583.71484375,689725440.0,27756.642578125,28086.640625,28081.73046875,2023-03-31 07:00:00,-1.1342560449642436,0.26617076878703294,-0.6689469766607892,0.019105928478824197,0.14815324793742146,-0.051969236598137236
27715.61328125,31803392.0,27790.580078125,27839.76171875,27738.810546875,2023-03-31 08:00:00,0.12226802973189788,-1.1342560449642436,0.26617076878703294,-0.6689469766607892,0.019105928478824197,0.14815324793742146
27782.478515625,0.0,27826.259765625,27870.986328125,27801.12109375,2023-03-31 09:00:00,0.12838770331420335,0.12226802973189788,-1.1342560449642436,0.26617076878703294,-0.6689469766607892,0.019105928478824197
27814.005859375,135636992.0,27897.984375,27990.94921875,27825.412109375,2023-03-31 10:00:00,0.25775871417546004,0.12838770331420335,0.12226802973189788,-1.1342560449642436,0.26617076878703294,-0.6689469766607892
27868.88671875,0.0,27939.884765625,27975.9765625,27901.619140625,2023-03-31 11:00:00,0.15019146208479217,0.25775871417546004,0.12838770331420335,0.12226802973189788,-1.1342560449642436,0.26617076878703294
27879.84765625,313012224.0,28114.099609375,28164.55859375,27932.837890625,2023-03-31 12:00:00,0.6235345822339866,0.15019146208479217,0.25775871417546004,0.12838770331420335,0.12226802973189788,-1.1342560449642436
28098.416015625,677382144.0,28380.939453125,28509.205078125,28111.560546875,2023-03-31 13:00:00,0.9491317433513613,0.6235345822339866,0.15019146208479217,0.25775871417546004,0.12838770331420335,0.12226802973189788
28344.693359375,126023680.0,28541.548828125,28639.896484375,28360.365234375,2023-03-31 14:00:00,0.5659057737157358,0.9491317433513613,0.6235345822339866,0.15019146208479217,0.25775871417546004,0.12838770331420335
28364.009765625,68829184.0,28482.873046875,28580.55078125,28532.486328125,2023-03-31 15:00:00,-0.2055802283307817,0.5659057737157358,0.9491317433513613,0.6235345822339866,0.15019146208479217,0.25775871417546004
28371.9375,0.0,28412.880859375,28533.833984375,28493.251953125,2023-03-31 16:00:00,-0.2457342957812303,-0.2055802283307817,0.5659057737157358,0.9491317433513613,0.6235345822339866,0.15019146208479217
28279.826171875,0.0,28322.6484375,28464.5234375,28425.21484375,2023-03-31 17:00:00,-0.31757575840898333,-0.2457342957812303,-0.2055802283307817,0.5659057737157358,0.9491317433513613,0.6235345822339866
28268.224609375,0.0,28329.158203125,28400.59375,28334.576171875,2023-03-31 18:00:00,0.022984311087159703,-0.31757575840898333,-0.2457342957812303,-0.2055802283307817,0.5659057737157358,0.9491317433513613
28291.6015625,0.0,28477.076171875,28495.94921875,28315.646484375,2023-03-31 19:00:00,0.5221403604350083,0.022984311087159703,-0.31757575840898333,-0.2457342957812303,-0.2055802283307817,0.5659057737157358
28343.958984375,0.0,28390.65625,28470.08984375,28470.08984375,2023-03-31 20:00:00,-0.3034718921051005,0.5221403604350083,0.022984311087159703,-0.31757575840898333,-0.2457342957812303,-0.2055802283307817
28374.056640625,0.0,28477.458984375,28570.162109375,28388.4140625,2023-03-31 21:00:00,0.3057440222960617,-0.3034718921051005,0.5221403604350083,0.022984311087159703,-0.31757575840898333,-0.2457342957812303
28466.443359375,0.0,28588.484375,28605.43359375,28480.46875,2023-03-31 22:00:00,0.3898711281997258,0.3057440222960617,-0.3034718921051005,0.5221403604350083,0.022984311087159703,-0.31757575840898333
28474.318359375,0.0,28479.576171875,28587.75390625,28581.96875,2023-03-31 23:00:00,-0.380951300867971,0.3898711281997258,0.3057440222960617,-0.3034718921051005,0.5221403604350083,0.022984311087159703
28424.826171875,0.0,28434.33984375,28546.123046875,28473.33203125,2023-04-01 00:00:00,-0.15883778554848238,-0.380951300867971,0.3898711281997258,0.3057440222960617,-0.3034718921051005,0.5221403604350083
28415.2109375,0.0,28601.603515625,28601.603515625,28436.59375,2023-04-01 01:00:00,0.5882453146235589,-0.15883778554848238,-0.380951300867971,0.3898711281997258,0.3057440222960617,-0.3034718921051005
28486.76953125,252997632.0,28583.669921875,28802.45703125,28613.984375,2023-04-01 02:00:00,-0.06270135777598496,0.5882453146235589,-0.15883778554848238,-0.380951300867971,0.3898711281997258,0.3057440222960617
28518.01953125,0.0,28542.728515625,28598.03125,28588.55859375,2023-04-01 03:00:00,-0.14323355385050807,-0.06270135777598496,0.5882453146235589,-0.15883778554848238,-0.380951300867971,0.3898711281997258
28534.17578125,0.0,28581.58984375,28622.62109375,28547.671875,2023-04-01 04:00:00,0.13615141279756937,-0.14323355385050807,-0.06270135777598496,0.5882453146235589,-0.15883778554848238,-0.380951300867971
28539.658203125,0.0,28566.03515625,28591.013671875,28583.587890625,2023-04-01 05:00:00,-0.05442205134505995,0.13615141279756937,-0.14323355385050807,-0.06270135777598496,0.5882453146235589,-0.15883778554848238
28391.037109375,52531200.0,28472.787109375,28570.48828125,28570.001953125,2023-04-01 06:00:00,-0.3264297840598229,-0.05442205134505995,0.13615141279756937,-0.14323355385050807,-0.06270135777598496,0.5882453146235589
28371.177734375,0.0,28432.0703125,28482.1484375,28469.9921875,2023-04-01 07:00:00,-0.14300249820501376,-0.3264297840598229,-0.05442205134505995,0.13615141279756937,-0.14323355385050807,-0.06270135777598496
28407.462890625,0.0,28455.439453125,28491.435546875,28434.064453125,2023-04-01 08:00:00,0.08219289122510798,-0.14300249820501376,-0.3264297840598229,-0.05442205134505995,0.13615141279756937,-0.14323355385050807
28432.3671875,0.0,28440.80859375,28472.69921875,28452.791015625,2023-04-01 09:00:00,-0.05141674019514264,0.08219289122510798,-0.14300249820501376,-0.3264297840598229,-0.05442205134505995,0.13615141279756937
28400.16015625,0.0,28470.82421875,28470.82421875,28437.275390625,2023-04-01 10:00:00,0.10553717170542765,-0.05141674019514264,0.08219289122510798,-0.14300249820501376,-0.3264297840598229,-0.05442205134505995
28374.435546875,0.0,28384.462890625,28477.634765625,28477.380859375,2023-04-01 11:00:00,-0.30333272918781073,0.10553717170542765,-0.05141674019514264,0.08219289122510798,-0.14300249820501376,-0.3264297840598229
28361.05859375,0.0,28436.572265625,28436.572265625,28382.677734375,2023-04-01 12:00:00,0.18358415024724017,-0.30333272918781073,0.10553717170542765,-0.05141674019514264,0.08219289122510798,-0.14300249820501376
28400.30078125,0.0,28426.17578125,28446.41015625,28438.8359375,2023-04-01 13:00:00,-0.03656025866228818,0.18358415024724017,-0.30333272918781073,0.10553717170542765,-0.05141674019514264,0.08219289122510798
28323.79296875,0.0,28346.06640625,28431.330078125,28428.400390625,2023-04-01 14:00:00,-0.28181551966915963,-0.03656025866228818,0.18358415024724017,-0.30333272918781073,0.10553717170542765,-0.05141674019514264
28297.171875,0.0,28393.2578125,28393.2578125,28341.46875,2023-04-01 15:00:00,0.16648308648425925,-0.28181551966915963,-0.03656025866228818,0.18358415024724017,-0.30333272918781073,0.10553717170542765
28329.96484375,0.0,28331.345703125,28443.7890625,28391.994140625,2023-04-01 16:00:00,-0.21805215091500463,0.16648308648425925,-0.28181551966915963,-0.03656025866228818,0.18358415024724017,-0.30333272918781073
28338.67578125,0.0,28378.529296875,28385.93359375,28342.82421875,2023-04-01 17:00:00,0.16654201408017322,-0.21805215091500463,0.16648308648425925,-0.28181551966915963,-0.03656025866228818,0.18358415024724017
28346.07421875,0.0,28371.001953125,28386.529296875,28376.078125,2023-04-01 18:00:00,-0.02652478453429863,0.16654201408017322,-0.21805215091500463,0.16648308648425925,-0.28181551966915963,-0.03656025866228818
28351.65234375,0.0,28385.21875,28389.21484375,28379.42578125,2023-04-01 19:00:00,0.05011030945782924,-0.02652478453429863,0.16654201408017322,-0.21805215091500463,0.16648308648425925,-0.28181551966915963
28381.982421875,0.0,28459.400390625,28564.201171875,28385.857421875,2023-04-01 20:00:00,0.26133897814333285,0.05011030945782924,-0.02652478453429863,0.16654201408017322,-0.21805215091500463,0.16648308648425925
28435.443359375,0.0,28490.4765625,28515.875,28455.755859375,2023-04-01 21:00:00,0.10919475269492995,0.26133897814333285,0.05011030945782924,-0.02652478453429863,0.16654201408017322,-0.21805215091500463
28488.7265625,0.0,28529.974609375,28541.75,28488.7265625,2023-04-01 22:00:00,0.1386359641557755,0.10919475269492995,0.26133897814333285,0.05011030945782924,-0.02652478453429863,0.16654201408017322
28464.060546875,0.0,28466.19921875,28543.830078125,28529.48828125,2023-04-01 23:00:00,-0.22353819622413784,0.1386359641557755,0.10919475269492995,0.26133897814333285,0.05011030945782924,-0.02652478453429863
28370.76171875,0.0,28386.703125,28502.150390625,28462.845703125,2023-04-02 00:00:00,-0.27926486827098973,-0.22353819622413784,0.1386359641557755,0.10919475269492995,0.26133897814333285,0.05011030945782924
28368.943359375,0.0,28409.107421875,28436.8125,28374.94140625,2023-04-02 01:00:00,0.0789253221000763,-0.27926486827098973,-0.22353819622413784,0.1386359641557755,0.10919475269492995,0.26133897814333285
28383.873046875,0.0,28411.03515625,28436.68359375,28406.2265625,2023-04-02 02:00:00,0.006785621055849234,0.0789253221000763,-0.27926486827098973,-0.22353819622413784,0.1386359641557755,0.10919475269492995
28412.451171875,11941888.0,28476.6953125,28518.958984375,28418.4765625,2023-04-02 03:00:00,0.2311079335507893,0.006785621055849234,0.0789253221000763,-0.27926486827098973,-0.22353819622413784,0.1386359641557755
28402.84765625,0.0,28402.84765625,28489.552734375,28474.619140625,2023-04-02 04:00:00,-0.25932663688537083,0.2311079335507893,0.006785621055849234,0.0789253221000763,-0.27926486827098973,-0.22353819622413784
28393.609375,0.0,28454.91796875,28466.17578125,28393.609375,2023-04-02 05:00:00,0.1833277885731288,-0.25932663688537083,0.2311079335507893,0.006785621055849234,0.0789253221000763,-0.27926486827098973
28429.490234375,0.0,28465.23828125,28479.046875,28474.970703125,2023-04-02 06:00:00,0.03626899403237349,0.1833277885731288,-0.25932663688537083,0.2311079335507893,0.006785621055849234,0.0789253221000763
28424.40234375,0.0,28426.318359375,28477.92578125,28468.400390625,2023-04-02 07:00:00,-0.13672789769210159,0.03626899403237349,0.1833277885731288,-0.25932663688537083,0.2311079335507893,0.006785621055849234
28372.173828125,0.0,28380.359375,28424.40234375,28422.830078125,2023-04-02 08:00:00,-0.16167758270336785,-0.13672789769210159,0.03626899403237349,0.1833277885731288,-0.25932663688537083,0.2311079335507893
28370.87890625,0.0,28411.384765625,28434.978515625,28381.09765625,2023-04-02 09:00:00,0.10931993571698939,-0.16167758270336785,-0.13672789769210159,0.03626899403237349,0.1833277885731288,-0.25932663688537083
28372.98828125,0.0,28372.98828125,28414.642578125,28412.2890625,2023-04-02 10:00:00,-0.13514471290908547,0.10931993571698939,-0.16167758270336785,-0.13672789769210159,0.03626899403237349,0.1833277885731288
28322.080078125,0.0,28356.76171875,28378.099609375,28374.568359375,2023-04-02 11:00:00,-0.05719017799307169,-0.13514471290908547,0.10931993571698939,-0.16167758270336785,-0.13672789769210159,0.03626899403237349
28246.6328125,18518016.0,28263.916015625,28360.75,28356.794921875,2023-04-02 12:00:00,-0.32741997850765925,-0.05719017799307169,-0.13514471290908547,0.10931993571698939,-0.16167758270336785,-0.13672789769210159
28161.626953125,340356096.0,28270.775390625,28332.505859375,28262.248046875,2023-04-02 13:00:00,0.024269018476452686,-0.32741997850765925,-0.05719017799307169,-0.13514471290908547,0.10931993571698939,-0.16167758270336785
28255.001953125,0.0,28293.1796875,28331.55078125,28275.765625,2023-04-02 14:00:00,0.07924896493085587,0.024269018476452686,-0.32741997850765925,-0.05719017799307169,-0.13514471290908547,0.10931993571698939
28054.578125,344263680.0,28127.564453125,28284.689453125,28284.689453125,2023-04-02 15:00:00,-0.5853539128660379,0.07924896493085587,0.024269018476452686,-0.32741997850765925,-0.05719017799307169,-0.13514471290908547
27992.4921875,314139648.0,28120.859375,28135.912109375,28129.1796875,2023-04-02 16:00:00,-0.023838104206197475,-0.5853539128660379,0.07924896493085587,0.024269018476452686,-0.32741997850765925,-0.05719017799307169
28117.8671875,210524160.0,28201.337890625,28228.048828125,28120.65625,2023-04-02 17:00:00,0.28618796656174617,-0.023838104206197475,-0.5853539128660379,0.07924896493085587,0.024269018476452686,-0.32741997850765925
28162.953125,43127808.0,28176.5390625,28218.115234375,28198.58203125,2023-04-02 18:00:00,-0.08793493493528537,0.28618796656174617,-0.023838104206197475,-0.5853539128660379,0.07924896493085587,0.024269018476452686
27886.873046875,346829824.0,27937.595703125,28172.611328125,28172.611328125,2023-04-02 19:00:00,-0.8480223878631343,-0.08793493493528537,0.28618796656174617,-0.023838104206197475,-0.5853539128660379,0.07924896493085587
27922.869140625,0.0,28074.88671875,28080.447265625,27944.962890625,2023-04-02 20:00:00,0.49142029644893004,-0.8480223878631343,-0.08793493493528537,0.28618796656174617,-0.023838104206197475,-0.5853539128660379
28003.673828125,127332352.0,28027.306640625,28147.021484375,28074.0078125,2023-04-02 21:00:00,-0.16947558364758253,0.49142029644893004,-0.8480223878631343,-0.08793493493528537,0.28618796656174617,-0.023838104206197475
27884.087890625,332982272.0,28101.365234375,28101.365234375,28025.005859375,2023-04-02 22:00:00,0.2642372836591189,-0.16947558364758253,0.49142029644893004,-0.8480223878631343,-0.08793493493528537,0.28618796656174617
28063.998046875,159307776.0,28202.138671875,28202.138671875,28100.953125,2023-04-02 23:00:00,0.35860690987614685,0.2642372836591189,-0.16947558364758253,0.49142029644893004,-0.8480223878631343,-0.08793493493528537
28082.978515625,0.0,28118.51171875,28183.74609375,28183.080078125,2023-04-03 00:00:00,-0.29652699072925115,0.35860690987614685,0.2642372836591189,-0.16947558364758253,0.49142029644893004,-0.8480223878631343
27607.669921875,587610112.0,27702.384765625,28142.974609375,28119.9140625,2023-04-03 01:00:00,-1.4799039056093366,-0.29652699072925115,0.35860690987614685,0.2642372836591189,-0.16947558364758253,0.49142029644893004
27673.126953125,261805056.0,27730.646484375,27804.046875,27699.08203125,2023-04-03 02:00:00,0.10201908243319124,-1.4799039056093366,-0.29652699072925115,0.35860690987614685,0.2642372836591189,-0.16947558364758253
27641.484375,154035200.0,27755.876953125,27764.06640625,27723.95703125,2023-04-03 03:00:00,0.09098406257572744,0.10201908243319124,-1.4799039056093366,-0.29652699072925115,0.35860690987614685,0.2642372836591189
27627.833984375,165602304.0,27679.85546875,27754.560546875,27754.49609375,2023-04-03 04:00:00,-0.27389328935053525,0.09098406257572744,0.10201908243319124,-1.4799039056093366,-0.29652699072925115,0.35860690987614685
27681.146484375,85822464.0,27681.146484375,27756.6328125,27696.021484375,2023-04-03 05:00:00,0.0046640981433476725,-0.27389328935053525,0.09098406257572744,0.10201908243319124,-1.4799039056093366,-0.29652699072925115
27663.396484375,103415808.0,27789.869140625,27789.869140625,27679.51171875,2023-04-03 06:00:00,0.39276789460787054,0.0046640981433476725,-0.27389328935053525,0.09098406257572744,0.10201908243319124,-1.4799039056093366
27781.36328125,407122944.0,27932.115234375,27932.115234375,27791.32421875,2023-04-03 07:00:00,0.5118631290784048,0.39276789460787054,0.0046640981433476725,-0.27389328935053525,0.09098406257572744,0.10201908243319124
27956.271484375,1305121792.0,28324.83984375,28402.263671875,27956.271484375,2023-04-03 08:00:00,1.4059966675624036,0.5118631290784048,0.39276789460787054,0.0046640981433476725,-0.27389328935053525,0.09098406257572744
28308.31640625,446804992.0,28343.873046875,28362.830078125,28318.890625,2023-04-03 09:00:00,0.06719615443544491,1.4059966675624036,0.5118631290784048,0.39276789460787054,0.0046640981433476725,-0.27389328935053525
28319.234375,502584320.0,28321.966796875,28475.623046875,28331.521484375,2023-04-03 10:00:00,-0.07728742632939767,0.06719615443544491,1.4059966675624036,0.5118631290784048,0.39276789460787054,0.0046640981433476725
28228.1015625,204785664.0,28253.673828125,28320.990234375,28320.990234375,2023-04-03 11:00:00,-0.24113074222491537,-0.07728742632939767,0.06719615443544491,1.4059966675624036,0.5118631290784048,0.39276789460787054
28072.52734375,276028416.0,28145.859375,28261.203125,28261.203125,2023-04-03 12:00:00,-0.3815944566390339,-0.24113074222491537,-0.07728742632939767,0.06719615443544491,1.4059966675624036,0.5118631290784048
28131.748046875,57488384.0,28220.86328125,28353.42578125,28152.22265625,2023-04-03 13:00:00,0.26648291406095037,-0.3815944566390339,-0.24113074222491537,-0.07728742632939767,0.06719615443544491,1.4059966675624036
27965.349609375,508236800.0,28012.880859375,28296.2578125,28256.595703125,2023-04-03 14:00:00,-0.736981076029608,0.26648291406095037,-0.3815944566390339,-0.24113074222491537,-0.07728742632939767,0.06719615443544491
27975.7109375,0.0,28061.421875,28111.142578125,28010.615234375,2023-04-03 15:00:00,0.17328105548541917,-0.736981076029608,0.26648291406095037,-0.3815944566390339,-0.24113074222491537,-0.07728742632939767
27982.224609375,0.0,27982.224609375,28109.89453125,28056.478515625,2023-04-03 16:00:00,-0.2822282704625034,0.17328105548541917,-0.736981076029608,0.26648291406095037,-0.3815944566390339,-0.24113074222491537
27912.66015625,98872320.0,27985.3203125,28078.28125,27937.39453125,2023-04-03 17:00:00,0.011063105840269927,-0.2822282704625034,0.17328105548541917,-0.736981076029608,0.26648291406095037,-0.3815944566390339
27964.353515625,626886656.0,28189.7265625,28223.662109375,27992.37109375,2023-04-03 18:00:00,0.7304052543172013,0.011063105840269927,-0.2822282704625034,0.17328105548541917,-0.736981076029608,0.26648291406095037
28043.240234375,0.0,28081.947265625,28230.50390625,28156.1484375,2023-04-03 19:00:00,-0.382335375393017,0.7304052543172013,0.011063105840269927,-0.2822282704625034,0.17328105548541917,-0.736981076029608
27513.017578125,670787584.0,27610.015625,28087.076171875,28079.103515625,2023-04-03 20:00:00,-1.680551694514043,-0.382335375393017,0.7304052543172013,0.011063105840269927,-0.2822282704625034,0.17328105548541917
27276.720703125,890236928.0,27712.98828125,27766.759765625,27573.3359375,2023-04-03 21:00:00,0.3729539948422289,-1.680551694514043,-0.382335375393017,0.7304052543172013,0.011063105840269927,-0.2822282704625034
27689.779296875,200192000.0,27797.97265625,27928.990234375,27716.40625,2023-04-03 22:00:00,0.3066590081788334,0.3729539948422289,-1.680551694514043,-0.382335375393017,0.7304052543172013,0.011063105840269927
27763.1015625,195301376.0,27786.3671875,27984.986328125,27802.083984375,2023-04-03 23:00:00,-0.04174933508106493,0.3066590081788334,0.3729539948422289,-1.680551694514043,-0.382335375393017,0.7304052543172013
27681.3046875,187117568.0,27742.8671875,27866.828125,27795.2734375,2023-04-04 00:00:00,-0.15655159131262586,-0.04174933508106493,0.3066590081788334,0.3729539948422289,-1.680551694514043,-0.382335375393017
27704.89453125,0.0,27798.7734375,27865.1015625,27759.28125,2023-04-04 01:00:00,0.20151576123028647,-0.15655159131262586,-0.04174933508106493,0.3066590081788334,0.3729539948422289,-1.680551694514043
27790.05078125,0.0,27858.517578125,27931.3671875,27811.490234375,2023-04-04 02:00:00,0.21491646298468225,0.20151576123028647,-0.15655159131262586,-0.04174933508106493,0.3066590081788334,0.3729539948422289
27856.177734375,0.0,27893.681640625,27952.021484375,27861.080078125,2023-04-04 03:00:00,0.1262237389386911,0.21491646298468225,0.20151576123028647,-0.15655159131262586,-0.04174933508106493,0.3066590081788334
27782.46875,0.0,27828.587890625,27885.037109375,27868.572265625,2023-04-04 04:00:00,-0.23336378051005413,0.1262237389386911,0.21491646298468225,0.20151576123028647,-0.15655159131262586,-0.04174933508106493
27817.48828125,58112000.0,27900.36328125,27932.107421875,27825.556640625,2023-04-04 05:00:00,0.25791962893373377,-0.23336378051005413,0.1262237389386911,0.21491646298468225,0.20151576123028647,-0.15655159131262586
27872.939453125,281946112.0,28095.919921875,28126.521484375,27898.451171875,2023-04-04 06:00:00,0.7009107324291497,0.25791962893373377,-0.23336378051005413,0.1262237389386911,0.21491646298468225,0.20151576123028647
27983.17578125,0.0,28017.736328125,28134.2265625,28089.96484375,2023-04-04 07:00:00,-0.2782738346614133,0.7009107324291497,0.25791962893373377,-0.23336378051005413,0.1262237389386911,0.21491646298468225
27961.810546875,0.0,28100.46484375,28129.279296875,28023.375,2023-04-04 08:00:00,0.2952719472270715,-0.2782738346614133,0.7009107324291497,0.25791962893373377,-0.23336378051005413,0.1262237389386911
28050.869140625,0.0,28187.40625,28187.40625,28096.98828125,2023-04-04 09:00:00,0.3093949040823052,0.2952719472270715,-0.2782738346614133,0.7009107324291497,0.25791962893373377,-0.23336378051005413
28181.841796875,36048896.0,28229.828125,28324.857421875,28204.15625,2023-04-04 10:00:00,0.15049939190485695,0.3093949040823052,0.2952719472270715,-0.2782738346614133,0.7009107324291497,0.25791962893373377
28202.880859375,475551744.0,28302.255859375,28433.7421875,28224.80859375,2023-04-04 11:00:00,0.2565645602031097,0.15049939190485695,0.3093949040823052,0.2952719472270715,-0.2782738346614133,0.7009107324291497
28225.576171875,0.0,28272.931640625,28355.75,28292.576171875,2023-04-04 12:00:00,-0.103610888459571,0.2565645602031097,0.15049939190485695,0.3093949040823052,0.2952719472270715,-0.2782738346614133
28090.646484375,46721024.0,28121.068359375,28390.91015625,28275.572265625,2023-04-04 13:00:00,-0.5371331249985789,-0.103610888459571,0.2565645602031097,0.15049939190485695,0.3093949040823052,0.2952719472270715
28100.787109375,0.0,28123.744140625,28265.7890625,28101.48046875,2023-04-04 14:00:00,0.009515219037226075,-0.5371331249985789,-0.103610888459571,0.2565645602031097,0.15049939190485695,0.3093949040823052
